sample_id,record_id,surface_group_id,source_group_id,v4_split,target_liquid_id,n_probes,n_unique_liquids,fit_status,boundary_fit,nnls_dispersion_mj_m2,nnls_polar_mj_m2,nnls_total_mj_m2,nnls_residual_norm,legacy_sqrt_dispersion,legacy_sqrt_polar,legacy_squared_dispersion_mj_m2,legacy_squared_polar_mj_m2,legacy_negative_coefficient,target_contact_angle_deg,nnls_physical_prediction_deg,legacy_squared_physical_prediction_deg
PA_CA0598,CA0598,SFC_57C35DC0B570,SDX010,legacy_external,LIQ_B6950B5CB8,2,2,interior_fit,no,28.344651219311363,1.0255916668445193,29.370242886155882,0.0,5.323969498345323,1.0127149978372645,28.344651219311352,1.0255916668445306,no,37.9,0.0,0.0
PA_CA0599,CA0599,SFC_AD93A15A2199,SDX010,legacy_external,LIQ_0F4168490E,2,2,singular_fit,no,,,,,,,,,no,81.4,,
PA_CA0600,CA0600,SFC_AD93A15A2199,SDX010,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,27.5,5.908116873974264,33.408116873974265,0.0,5.244044240850757,2.430661818101041,27.49999999999999,5.908116873974257,no,44.9,61.867362098076875,61.8673620980769
PA_CA0601,CA0601,SFC_AD93A15A2199,SDX010,legacy_external,LIQ_B6950B5CB8,2,2,interior_fit,no,37.06399751468973,3.530160605240192,40.59415811992992,0.0,6.088020820816048,1.8788721630915217,37.06399751468971,3.530160605240214,no,0.0,0.0,0.0
PA_CA0602,CA0602,SFC_B9F3779B4230,SDX010,legacy_external,LIQ_0F4168490E,2,2,singular_fit,no,,,,,,,,,no,99.4,,
PA_CA0603,CA0603,SFC_B9F3779B4230,SDX010,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,20.29471107857492,1.7403139398422027,22.035025018417123,0.0,4.504965158419642,1.3192095890502777,20.294711078574913,1.7403139398422027,no,66.8,74.68511017091427,74.68511017091429
PA_CA0604,CA0604,SFC_B9F3779B4230,SDX010,legacy_external,LIQ_B6950B5CB8,2,2,interior_fit,no,24.677040400888682,1.0337617924443316,25.710802193333013,0.0,4.9675990579845175,1.0167407695397779,24.677040400888664,1.0337617924443396,no,44.1,26.547012601055627,26.547012601055737
PA_CA0605,CA0605,SFC_02B9E44B3DAE,SDX010,legacy_external,LIQ_0F4168490E,2,2,singular_fit,no,,,,,,,,,no,81.1,,
PA_CA0606,CA0606,SFC_02B9E44B3DAE,SDX010,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,27.50000000000001,6.0370412002590434,33.537041200259054,0.0,5.244044240850757,2.4570391124805155,27.49999999999999,6.03704120025904,no,45.7,61.86736209807685,61.8673620980769
PA_CA0607,CA0607,SFC_02B9E44B3DAE,SDX010,legacy_external,LIQ_B6950B5CB8,2,2,interior_fit,no,36.63460391867822,3.7186227505216976,40.35322666919992,0.0,6.052652634893086,1.9283730838511814,36.634603918678216,3.7186227505217158,no,0.0,0.0,0.0
PA_CA0608,CA0608,SFC_82F5C36F39D2,SDX007,legacy_external,LIQ_0F4168490E,2,2,interior_fit,no,41.22922249681293,2.19066604956211,43.41988854637504,0.0,6.420998559166082,1.4800898788796955,41.2292224968129,2.1906660495621115,no,61.3,83.4535746133524,83.45357461335242
PA_CA0609,CA0609,SFC_82F5C36F39D2,SDX007,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,10.315718653007506,29.646453050684997,39.962171703692505,0.0,3.2118092491627666,5.444855650123796,10.315718653007494,29.646453050685025,no,36.7,95.66688306732674,95.66688306732676
PA_CA0610,CA0610,SFC_82F5C36F39D2,SDX007,legacy_external,LIQ_53310FAFB3,2,2,interior_fit,no,41.22922249681299,11.200375254527781,52.429597751340765,0.0,6.420998559166085,3.3466961700351296,41.22922249681294,11.200375254527806,no,44.8,0.0,0.0
PA_CA0611,CA0611,SFC_FF44FFDB2AC3,SDX007,legacy_external,LIQ_0F4168490E,2,2,interior_fit,no,32.69917665659737,1.6733322351754738,34.372508891772846,0.0,5.718319390922247,1.293573436328787,32.69917665659737,1.6733322351754663,no,83.2,90.72870834787031,90.72870834787034
PA_CA0612,CA0612,SFC_FF44FFDB2AC3,SDX007,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,20.878331650993236,7.361143926373927,28.239475577367163,0.0,4.569281305740891,2.713142813486593,20.878331650993186,7.361143926373947,no,52.8,73.61016529019334,73.61016529019342
PA_CA0613,CA0613,SFC_FF44FFDB2AC3,SDX007,legacy_external,LIQ_53310FAFB3,2,2,interior_fit,no,32.69917665659742,3.849070261769714,36.548246918367134,0.0,5.718319390922249,1.961904753490784,32.6991766565974,3.849070261769734,no,58.8,50.25217089126208,50.25217089126203
PA_CA0614,CA0614,SFC_ACA747208E92,SDX007,legacy_external,LIQ_0F4168490E,2,2,interior_fit,no,34.21833254082726,5.804145629919521,40.02247817074678,0.0,5.849643796063761,2.4091794515808727,34.21833254082725,5.804145629919514,no,70.0,77.11462933732575,77.11462933732578
PA_CA0615,CA0615,SFC_ACA747208E92,SDX007,legacy_external,LIQ_6656B41AB7,2,2,interior_fit,no,23.104041471227916,13.673111756714501,36.77715322794242,0.0,4.806666357386156,3.6977171006871936,23.104041471227898,13.673111756714505,no,50.1,69.58709757457488,69.58709757457491
PA_CA0616,CA0616,SFC_ACA747208E92,SDX007,legacy_external,LIQ_53310FAFB3,2,2,interior_fit,no,34.2183325408273,9.095177575287813,43.31351011611511,0.0,5.8496437960637655,3.0158212107629745,34.2183325408273,9.095177575287853,no,41.4,30.65086001336726,30.650860013367133
PA_EXT_0D0567136BE4,EXT_0D0567136BE4,SFC_CCA852C05DD9,OPEN_CROSS_MATERIAL_2026,prospective_open_external,LIQ_6656B41AB7,4,4,interior_fit,no,17.628003186783772,14.352891328371767,31.98089451515554,3.1497780626121163,4.1985715650425455,3.7885209948437333,17.62800318678381,14.35289132837175,no,43.2,79.73811920429965,79.73811920429958
PA_EXT_03E658446E71,EXT_03E658446E71,SFC_CCA852C05DD9,OPEN_CROSS_MATERIAL_2026,prospective_open_external,LIQ_1BD1B94C09,4,4,interior_fit,no,33.97268902932892,4.841741140139124,38.81443016946804,6.74236230364368,5.828609527951664,2.200395678085904,33.97268902932892,4.841741140139126,no,56.7,54.13375170767527,54.13375170767527
PA_EXT_4192CE86DB7A,EXT_4192CE86DB7A,SFC_CCA852C05DD9,OPEN_CROSS_MATERIAL_2026,prospective_open_external,LIQ_53310FAFB3,4,4,interior_fit,no,34.46670412658423,5.23738530534071,39.70408943192494,5.443640121826835,5.870835045083811,2.288533439856344,34.46670412658423,5.23738530534071,no,57.0,42.86537168453326,42.86537168453326
PA_EXT_EDDBCE0D5ECF,EXT_EDDBCE0D5ECF,SFC_CCA852C05DD9,OPEN_CROSS_MATERIAL_2026,prospective_open_external,LIQ_5C0DC0DCD1,4,4,interior_fit,no,34.14223664712856,5.211129386266049,39.353366033394614,6.257235410001196,5.843135857322553,2.2827898252502457,34.14223664712856,5.211129386266047,no,66.8,60.579365068186824,60.579365068186824
PA_EXT_45B7FC6A550A,EXT_45B7FC6A550A,SFC_CCA852C05DD9,OPEN_CROSS_MATERIAL_2026,prospective_open_external,LIQ_0F4168490E,4,4,interior_fit,no,38.159861084652825,1.4750579454965833,39.634919030149405,1.862873166537275,6.177366840705903,1.214519635698239,38.15986108465283,1.4750579454965833,no,72.8,88.24335536065111,88.24335536065111
PA_EXT_CD007E6F73D6,EXT_CD007E6F73D6,SFC_D997DF0085DF,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,46.15191911224044,6.564284287750167,52.71620339999061,0.0,6.793520376965128,2.5620859251301824,46.15191911224041,6.564284287750183,no,56.0,68.0330341980177,68.03303419801769
PA_EXT_0D45D9BA0074,EXT_0D45D9BA0074,SFC_D997DF0085DF,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,46.15191911224047,12.289588892123463,58.44150800436393,0.0,6.7935203769651284,3.5056509940556664,46.15191911224042,12.289588892123481,no,32.0,8.161277303744217,8.161277303744308
PA_EXT_297563844CCE,EXT_297563844CCE,SFC_D997DF0085DF,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,31.160047318332904,18.469901368908804,49.62994868724171,0.0,5.582118533167581,4.2976623144343,31.160047318332982,18.469901368908783,no,25.0,55.50180788390887,55.50180788390872
PA_EXT_B5BBE06381DD,EXT_B5BBE06381DD,SFC_874E84FC80A7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,39.103372528754825,6.552218723039677,45.655591251794505,0.0,6.253268947419006,2.559730205127034,39.1033725287548,6.552218723039688,no,60.0,72.28325615483185,72.28325615483183
PA_EXT_CF2DEF31E69A,EXT_CF2DEF31E69A,SFC_874E84FC80A7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,39.103372528754846,12.653377061606973,51.75674959036182,0.0,6.253268947419008,3.557158565710419,39.10337252875483,12.653377061607006,no,43.0,28.20356755663591,28.203567556635857
PA_EXT_04AB24A5BB0A,EXT_04AB24A5BB0A,SFC_874E84FC80A7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,24.727888343034056,19.31059097645556,44.03847931948962,0.0,4.972714383818365,4.3943817513338015,24.727888343034067,19.31059097645553,no,41.0,66.71049233981282,66.7104923398128
PA_EXT_1924C779E86F,EXT_1924C779E86F,SFC_E066D95CCC78,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,43.37407842448384,0.19615848151674622,43.57023690600059,0.0,6.585899970731704,0.4428978228855319,43.37407842448386,0.196158481516744,no,82.0,93.91805513169265,93.91805513169267
PA_EXT_D02ABE046CF1,EXT_D02ABE046CF1,SFC_E066D95CCC78,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,43.3740784244839,2.2516309157029886,45.62570934018689,0.0,6.585899970731705,1.5005435400890585,43.374078424483876,2.251630915703004,no,61.0,49.92565751933823,49.9256575193382
PA_EXT_B6135F6CB593,EXT_B6135F6CB593,SFC_E066D95CCC78,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,27.33234977056887,5.70403457843456,33.036384349003434,0.0,5.228034981765991,2.3883120772701645,27.33234977056893,5.704034578434528,no,32.0,62.15883941365688,62.158839413656764
PA_EXT_59D01A9DD4A8,EXT_59D01A9DD4A8,SFC_AC4DDEECE3F7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,39.10337252875481,3.882850587590224,42.98622311634504,0.0,6.253268947419008,1.9704950108006407,39.10337252875483,3.8828505875902173,no,70.0,79.1226305561156,79.1226305561156
PA_EXT_DA68FAFFF9C1,EXT_DA68FAFFF9C1,SFC_AC4DDEECE3F7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,39.10337252875485,7.573130584116233,46.67650311287109,0.0,6.253268947419009,2.751932154708081,39.103372528754846,7.573130584116262,no,50.0,40.51437744983749,40.514377449837454
PA_EXT_BFC1FC4FCDFE,EXT_BFC1FC4FCDFE,SFC_AC4DDEECE3F7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,27.562668440255962,11.613484220339231,39.17615266059519,0.0,5.250016041904632,3.407856249952338,27.56266844025598,11.613484220339213,no,41.0,61.75843189978643,61.75843189978638
PA_EXT_9320E89C123F,EXT_9320E89C123F,SFC_F0BFA31774A7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,42.4863062110891,1.5007793336009208,43.98708554469002,0.0,6.518152054922397,1.225062991686932,42.486306211089065,1.500779333600936,no,96.0,85.61628356931163,85.61628356931159
PA_EXT_61F8100551D0,EXT_61F8100551D0,SFC_F0BFA31774A7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,42.48630621108912,0.09161840398577528,42.5779246150749,0.0,6.518152054922402,0.30268532172171564,42.486306211089136,0.0916184039857785,no,54.0,63.31112277128693,63.311122771286854
PA_EXT_DA73FA01DE16,EXT_DA73FA01DE16,SFC_F0BFA31774A7,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,boundary_fit,yes,52.310985426812906,0.0,52.310985426812906,1.4662695368512253,7.702352325653064,-0.47154168215501924,59.32623134849316,0.2223515580095852,yes,34.0,0.0,0.0
PA_EXT_E8887E8FA242,EXT_E8887E8FA242,SFC_619070545661,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,38.93825521501931,0.0,38.93825521501931,2.6267115111193107,6.482922939157798,-0.801201749651425,42.02828983505838,0.6419242436445047,yes,91.0,101.51270409128222,90.64412370189284
PA_EXT_2D6D530BDE66,EXT_2D6D530BDE66,SFC_619070545661,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,42.028289835058395,0.5922016379866728,42.62049147304507,0.0,6.482922939157798,0.7695463845582496,42.02828983505838,0.5922016379866735,no,74.0,59.22076187469778,59.220761874697814
PA_EXT_0DF8EFC4C97A,EXT_0DF8EFC4C97A,SFC_619070545661,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,19.947909310632244,4.359759610707935,24.30766892134018,0.0,4.4663082417845095,2.088003738192999,19.947909310632237,4.359759610707937,no,35.0,75.32852733304856,75.32852733304857
PA_EXT_398B369DB1D4,EXT_398B369DB1D4,SFC_FFE25A9A5A54,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,41.561289571404586,0.015069025247438379,41.57635859665203,0.0,6.446804601615017,0.12275595809344378,41.56128957140455,0.015069025247439326,no,87.0,98.56788652294769,98.56788652294767
PA_EXT_4A1E7242F9DF,EXT_4A1E7242F9DF,SFC_FFE25A9A5A54,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,41.56128957140462,1.3199094089705743,42.881198980375196,0.0,6.446804601615021,1.1488731039460305,41.56128957140461,1.3199094089705865,no,66.0,55.87715674463714,55.87715674463711
PA_EXT_C161311E1FB7,EXT_C161311E1FB7,SFC_FFE25A9A5A54,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,26.310926595438513,4.040812106077676,30.35173870151619,0.0,5.12941776378553,2.010177133010337,26.31092659543855,4.0408121060776585,no,36.0,63.937626579760725,63.93762657976066
PA_EXT_D5FF9F67F45C,EXT_D5FF9F67F45C,SFC_1D7210C10C8C,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,40.601677178668616,0.5616482389092377,41.16332541757785,0.0,6.371944536691182,0.7494319441478583,40.6016771786686,0.5616482389092387,no,81.0,92.04210888981638,92.04210888981638
PA_EXT_C9A4F8CA797A,EXT_C9A4F8CA797A,SFC_1D7210C10C8C,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,40.60167717866863,2.9873961025816467,43.58907328125028,0.0,6.371944536691183,1.7284085462012877,40.601677178668616,2.987396102581649,no,61.0,50.805381046397684,50.805381046397684
PA_EXT_BC643C3D7862,EXT_BC643C3D7862,SFC_1D7210C10C8C,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,26.16403703595821,6.503232697028095,32.667269732986306,0.0,5.115079377288122,2.55014366203712,26.164037035958245,6.503232697028094,no,38.0,64.19396773407405,64.193967734074
PA_EXT_F80C8FA1754C,EXT_F80C8FA1754C,SFC_ECD42A787C67,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,39.61019478340704,1.1293259350691207,40.73952071847616,0.0,6.293663065608694,1.0626974805037988,39.610194783407024,1.1293259350691218,no,71.0,89.09552851916426,89.09552851916426
PA_EXT_686D150BDAAF,EXT_686D150BDAAF,SFC_ECD42A787C67,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,39.610194783407046,6.978401785936032,46.588596569343075,0.0,6.293663065608696,2.64166647893636,39.610194783407046,6.978401785936027,no,59.0,41.20408476551298,41.20408476551298
PA_EXT_3D82C848D389,EXT_3D82C848D389,SFC_ECD42A787C67,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,18.202970718465668,15.737281607619705,33.94025232608537,0.0,4.266493960908143,3.967024276157093,18.202970718465654,15.737281607619709,no,40.0,78.62631628849095,78.62631628849098
PA_EXT_C03E4F87416F,EXT_C03E4F87416F,SFC_5648457375F3,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,34.83015014526245,4.4446917184487305,39.27484186371118,0.0,5.901707392379128,2.1082437521426978,34.83015014526245,4.444691718448721,no,80.0,80.17508751811891,80.17508751811893
PA_EXT_B4AB0610DC8D,EXT_B4AB0610DC8D,SFC_5648457375F3,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,34.83015014526247,4.509621644796577,39.33977179005905,0.0,5.90170739237913,2.123586976037615,34.83015014526247,4.5096216447965825,no,54.0,53.83650238014338,53.83650238014337
PA_EXT_8EC71DE1D3C8,EXT_8EC71DE1D3C8,SFC_5648457375F3,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,34.59802869473379,4.564486108212227,39.16251480294602,0.0,5.882008899579615,2.1364657985121687,34.59802869473379,4.564486108212239,no,49.0,49.41831341386192,49.41831341386192
PA_EXT_D8FBAAD59B4B,EXT_D8FBAAD59B4B,SFC_4CBC1B4A127C,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,29.39570285900535,0.0,29.39570285900535,3.09984594058335,5.7083977067671166,-0.945517610415807,32.585804378624076,0.8940035516064176,yes,102.0,107.73081584588947,94.71944972784252
PA_EXT_1DC596480B9E,EXT_1DC596480B9E,SFC_4CBC1B4A127C,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,32.5858043786241,0.09311911306838035,32.67892349169248,0.0,5.70839770676712,0.3051542447163093,32.58580437862412,0.09311911306838119,no,85.0,74.02962456223742,74.02962456223736
PA_EXT_A3F4030D6CB1,EXT_A3F4030D6CB1,SFC_4CBC1B4A127C,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,16.832269698055832,1.835877047179431,18.668146745235262,0.0,4.102714917960527,1.3549454037633513,16.832269698055853,1.835877047179431,no,53.0,81.30065223640253,81.30065223640247
PA_EXT_31D988D57B38,EXT_31D988D57B38,SFC_4BD23D0F3546,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,26.848922341327285,7.054117652542072,33.903039993869356,0.0,5.181594575159974,2.655958895115298,26.848922341327274,7.054117652542074,no,82.0,79.2965010389616,79.29650103896161
PA_EXT_CA5F8E2A53C2,EXT_CA5F8E2A53C2,SFC_4BD23D0F3546,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,26.848922341327313,5.849987266874174,32.69890960820149,0.0,5.181594575159976,2.418674692238334,26.84892234132729,5.8499872668742,no,59.0,61.35556440108628,61.355564401086255
PA_EXT_C03F819C4B66,EXT_C03F819C4B66,SFC_4BD23D0F3546,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,30.098756536825483,4.926192045992472,35.024948582817956,0.0,5.486233365144572,2.2195026573519705,30.098756536825533,4.926192045992458,no,63.0,57.352147086645495,57.35214708664542
PA_EXT_FD5F6987DAB6,EXT_FD5F6987DAB6,SFC_A65652A71181,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,boundary_fit,yes,29.918253217145615,0.0,29.918253217145615,1.4925693590513802,5.607763687353325,-0.4552647585720092,31.447013573198557,0.20726600039762982,yes,102.0,107.3610050856621,101.0327129905525
PA_EXT_4BF4B6EE2A48,EXT_4BF4B6EE2A48,SFC_A65652A71181,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,31.447013573198586,0.13760278991496638,31.58461636311355,0.0,5.6077636873533265,0.3709485003541155,31.44701357319858,0.13760278991496722,no,82.0,74.73055538154082,74.73055538154082
PA_EXT_63529BCBF35A,EXT_63529BCBF35A,SFC_A65652A71181,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,20.675433530665224,1.1330683863747122,21.808501917039937,0.0,4.547024689911549,1.0644568504052732,20.675433530665217,1.1330683863747142,no,55.0,73.9828008869039,73.98280088690392
PA_EXT_9FD20D27EB85,EXT_9FD20D27EB85,SFC_D9EFE53A22B1,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,30.874747879965913,0.03566777741001339,30.910415657375925,0.0,5.556505005843685,0.18885914701176815,30.87474787996593,0.035667777410012654,no,95.0,104.49001862434989,104.4900186243499
PA_EXT_B9EFF76773A7,EXT_B9EFF76773A7,SFC_D9EFE53A22B1,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,30.87474787996593,1.0403116973491806,31.915059577315112,0.0,5.556505005843686,1.0199567134683611,30.87474787996594,1.0403116973491806,no,77.0,69.52059202064889,69.52059202064889
PA_EXT_525C8E3D6CD6,EXT_525C8E3D6CD6,SFC_D9EFE53A22B1,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,20.155567689562293,2.950029055979907,23.1055967455422,0.0,4.489495259999982,1.7175648622337096,20.155567689562307,2.950029055979902,no,56.0,74.94282838250969,74.94282838250967
PA_EXT_61408262103D,EXT_61408262103D,SFC_6353761F5CC5,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,26.84892234132729,0.3753152424252273,27.22423758375252,0.0,5.181594575159974,0.6126297759864701,26.848922341327274,0.3753152424252325,no,98.0,102.42493951701387,102.42493951701385
PA_EXT_6A1E54C20CCE,EXT_6A1E54C20CCE,SFC_6353761F5CC5,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,26.84892234132732,0.9998773470988281,27.848799688426148,0.0,5.181594575159977,0.9999386716688382,26.848922341327302,0.9998773470988406,no,78.0,74.566077366273,74.56607736627298
PA_EXT_981E9EC8865E,EXT_981E9EC8865E,SFC_6353761F5CC5,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,21.943094228177483,1.7557275543176925,23.698821782495173,0.0,4.684345656351318,1.3250386991773861,21.943094228177458,1.7557275543176996,no,63.0,71.67183744788274,71.6718374478828
PA_EXT_8A8E3AAF6896,EXT_8A8E3AAF6896,SFC_A66B59B95A03,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,22.315562837809097,2.2338012914396677,24.549364129248765,0.0,4.723935100931118,1.494590676887713,22.31556283780909,2.2338012914396725,no,92.0,95.78696848214935,95.78696848214933
PA_EXT_80357B8C920D,EXT_80357B8C920D,SFC_A66B59B95A03,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,22.31556283780912,3.351242150215192,25.666804988024314,0.0,4.7239351009311195,1.8306398199031961,22.315562837809107,3.3512421502152066,no,76.0,72.99636425552802,72.996364255528
PA_EXT_C6419C1CBA62,EXT_C6419C1CBA62,SFC_A66B59B95A03,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,18.425524762854486,4.463557679582063,22.88908244243655,0.0,4.292496332305306,2.1127133453410245,18.4255247628545,4.463557679582063,no,71.0,78.19956306740019,78.19956306740016
PA_EXT_7720DE638AE3,EXT_7720DE638AE3,SFC_62075C90581B,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,13.601915497093646,1.2926698896463693,14.894585386740015,0.0,3.688077479811622,1.13695641501615,13.601915497093644,1.2926698896463757,no,108.0,107.68991574942173,107.68991574942171
PA_EXT_8E3054DE5097,EXT_8E3054DE5097,SFC_62075C90581B,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,13.60191549709366,1.2336512898772838,14.835566786970944,0.0,3.6880774798116236,1.1106985594108298,13.601915497093657,1.2336512898772927,no,92.0,92.2262853354693,92.22628533546927
PA_EXT_BC1C15EECE17,EXT_BC1C15EECE17,SFC_62075C90581B,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,13.851711797156582,1.1851766634088692,15.036888460565452,0.0,3.7217887899713764,1.0886581940209084,13.851711797156602,1.1851766634088656,no,88.0,87.4575754633953,87.45757546339526
PA_EXT_49AD89E9F838,EXT_49AD89E9F838,SFC_36EF2E368C84,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,7.298466637114254,0.38006632724385125,7.678532964358105,0.0,2.701567440785858,0.616495196448322,7.29846663711425,0.3800663272438551,no,125.0,122.17563851071422,122.1756385107142
PA_EXT_650589542FBB,EXT_650589542FBB,SFC_36EF2E368C84,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,7.2984666371142595,0.16582126814194284,7.464287905256202,0.0,2.701567440785859,0.4072115766305574,7.298466637114257,0.1658212681419443,no,109.0,110.91759808187014,110.91759808187014
PA_EXT_C92CA45A6370,EXT_C92CA45A6370,SFC_36EF2E368C84,OPEN_POLYMER_SURFACES_2023,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,8.82242967096581,0.05361203155268507,8.876041702518496,0.0,2.9702575092011494,0.2315427207939921,8.822429670965816,0.05361203155268458,no,104.0,99.58587372255481,99.58587372255481
PA_EXT_C52AF747E8BF,EXT_C52AF747E8BF,SFC_70D1A1076BBD,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_0F4168490E,2,2,interior_fit,no,34.27413935785309,24.191562350026672,58.46570170787976,0.0,5.854411956623232,4.918491877600971,34.27413935785306,24.191562350026725,no,0.0,44.28113991671709,44.281139916717024
PA_EXT_1366AD9E4A11,EXT_1366AD9E4A11,SFC_70D1A1076BBD,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_1BD1B94C09,2,2,interior_fit,no,34.2741393578531,40.53155781442666,74.80569717227976,0.0,5.854411956623235,6.366439963937984,34.27413935785309,40.531557814426684,no,0.0,0.0,0.0
PA_EXT_B099AADD9565,EXT_B099AADD9565,SFC_70D1A1076BBD,OPEN_TEXTILE_ANTI_WETTING_2019,prospective_open_external,LIQ_6656B41AB7,2,2,interior_fit,no,15.963659534003991,57.48401264326431,73.4476721772683,0.0,3.995454859462697,7.581821195680114,15.96365953400408,57.48401264326423,no,50.0,83.04142666132327,83.0414266613231
