target_measurement_id,record_id,source_group_id,surface_group_id,target_liquid_id,target_contact_angle_deg,v4_split,has_independent_sfe,independent_sfe_dispersion_mj_m2,independent_sfe_polar_mj_m2,sample_id,prediction_mode,probe_measurement_ids,probe_liquid_ids,n_probes,target_liquid_removed,loo_sfe_feasible,loo_sfe_failure_reason,fit_status,boundary_fit,nnls_residual_norm,n_unique_liquids,nnls_dispersion_mj_m2,nnls_polar_mj_m2,nnls_physical_prediction_deg,target_eligible,v4_1_exclusion_reason,v4_1_primary_eligible
MEA_7C2CC6A03287,REC_78825B4816AC,SRC014,SFC_6CB60F9F2B48,LIQ_1BD1B94C09,84.7,train,no,,,PA_MEA_7C2CC6A03287,probe_assisted,MEA_04574BCBCF86;MEA_8A798BD9D255,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,36.47271080559768,0.2421535043021704,68.00729657737952,yes,,yes
MEA_8A798BD9D255,REC_18C619CF4134,SRC014,SFC_6CB60F9F2B48,LIQ_6656B41AB7,46.0,train,no,,,PA_MEA_8A798BD9D255,probe_assisted,MEA_04574BCBCF86;MEA_7C2CC6A03287,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,13.173522897118296,4.2748274506833965,88.94157068037022,yes,,yes
MEA_04574BCBCF86,REC_2A27AE959A5C,SRC014,SFC_6CB60F9F2B48,LIQ_0F4168490E,97.4,train,no,,,PA_MEA_04574BCBCF86,probe_assisted,MEA_7C2CC6A03287;MEA_8A798BD9D255,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,4.540199603185378,2.0,31.57843329905708,0.0,106.21173365765068,yes,,yes
MEA_B8AE5C8701F1,REC_FE5ADFB7CAA9,SRC014,SFC_1C9D06C5B008,LIQ_1BD1B94C09,77.3,train,no,,,PA_MEA_B8AE5C8701F1,probe_assisted,MEA_BB93E8F71FCC;MEA_C7B03FCAA556,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,35.65655230699016,1.3602662186006018,62.53581605628147,yes,,yes
MEA_BB93E8F71FCC,REC_2665BF34BC97,SRC014,SFC_1C9D06C5B008,LIQ_6656B41AB7,47.5,train,no,,,PA_MEA_BB93E8F71FCC,probe_assisted,MEA_B8AE5C8701F1;MEA_C7B03FCAA556,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,15.28670740507718,6.320701186949148,84.42650569129965,yes,,yes
MEA_C7B03FCAA556,REC_51F74037479B,SRC014,SFC_1C9D06C5B008,LIQ_0F4168490E,90.3,train,no,,,PA_MEA_C7B03FCAA556,probe_assisted,MEA_B8AE5C8701F1;MEA_BB93E8F71FCC,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,boundary_fit,yes,1.4405450375428188,2.0,34.08359145058313,0.0,104.54509352045774,yes,,yes
MEA_D1FC1ACD0D41,REC_E3E70395C013,SRC014,SFC_4AABAF84DB2B,LIQ_1BD1B94C09,57.2,train,no,,,PA_MEA_D1FC1ACD0D41,probe_assisted,MEA_1A029235C86C;MEA_BB7E0377AFAF,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,45.027743795656,2.219008069601532,48.01593190019276,yes,,yes
MEA_BB7E0377AFAF,REC_D99D5AFAE127,SRC014,SFC_4AABAF84DB2B,LIQ_6656B41AB7,28.0,train,no,,,PA_MEA_BB7E0377AFAF,probe_assisted,MEA_1A029235C86C;MEA_D1FC1ACD0D41,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,31.6254370132707,4.840281343020342,54.68760382370808,yes,,yes
MEA_1A029235C86C,REC_1406C3F9321D,SRC014,SFC_4AABAF84DB2B,LIQ_0F4168490E,81.2,train,no,,,PA_MEA_1A029235C86C,probe_assisted,MEA_BB7E0377AFAF;MEA_D1FC1ACD0D41,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,45.027743795655965,0.4137836012208652,90.74869238451018,yes,,yes
MEA_23AE9B7F3397,REC_545F019CEE40,SRC014,SFC_B6A2235DD98C,LIQ_1BD1B94C09,51.9,train,no,,,PA_MEA_23AE9B7F3397,probe_assisted,MEA_23991151972E;MEA_F33184A132F6,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,41.46684073471791,10.705689875961353,28.53751245569252,yes,,yes
MEA_23991151972E,REC_9212240D3AA1,SRC014,SFC_B6A2235DD98C,LIQ_6656B41AB7,36.2,train,no,,,PA_MEA_23991151972E,probe_assisted,MEA_23AE9B7F3397;MEA_F33184A132F6,LIQ_0F4168490E;LIQ_1BD1B94C09,2,yes,yes,,interior_fit,no,0.0,2.0,17.691471750622675,22.39290977275978,79.61471051054826,yes,,yes
MEA_F33184A132F6,REC_E9A9D179F4ED,SRC014,SFC_B6A2235DD98C,LIQ_0F4168490E,62.1,train,no,,,PA_MEA_F33184A132F6,probe_assisted,MEA_23991151972E;MEA_23AE9B7F3397,LIQ_1BD1B94C09;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,41.46684073471789,2.348217388668051,82.72458053753562,yes,,yes
MEA_D2A1C485FA99,REC_738699BD7760,SRC016,SFC_405F23DB01A4,LIQ_0F4168490E,84.0,train,no,,,PA_MEA_D2A1C485FA99,probe_assisted,MEA_AC21211733A9;MEA_B2EA305F96A5,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,33.15159743621383,5.834975718964024e-06,105.12806895418616,yes,,yes
MEA_AC21211733A9,REC_3C3C6F773784,SRC016,SFC_405F23DB01A4,LIQ_6656B41AB7,52.0,train,no,,,PA_MEA_AC21211733A9,probe_assisted,MEA_B2EA305F96A5;MEA_D2A1C485FA99,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,6.526844875603686,15.67765513361309,106.44617720506426,yes,,yes
MEA_B2EA305F96A5,REC_D63A28D85CC2,SRC016,SFC_405F23DB01A4,LIQ_53310FAFB3,73.0,train,no,,,PA_MEA_B2EA305F96A5,probe_assisted,MEA_AC21211733A9;MEA_D2A1C485FA99,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,33.151597436213834,3.4797409654774385,50.896030847297205,yes,,yes
MEA_9566BFC5DBF5,REC_8CDC3695E9BD,SRC016,SFC_0F23A72E37B9,LIQ_0F4168490E,74.0,train,no,,,PA_MEA_9566BFC5DBF5,probe_assisted,MEA_1D891EC769A2;MEA_A5A9C8C6AE69,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,35.92980473731226,0.8767454745026303,92.71814451188492,yes,,yes
MEA_1D891EC769A2,REC_FD7A2332ED5B,SRC016,SFC_0F23A72E37B9,LIQ_6656B41AB7,47.0,train,no,,,PA_MEA_1D891EC769A2,probe_assisted,MEA_9566BFC5DBF5;MEA_A5A9C8C6AE69,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,10.005403107277624,19.659480292155138,96.45390267231387,yes,,yes
MEA_A5A9C8C6AE69,REC_B3592C8F325B,SRC016,SFC_0F23A72E37B9,LIQ_53310FAFB3,59.0,train,no,,,PA_MEA_A5A9C8C6AE69,probe_assisted,MEA_1D891EC769A2;MEA_9566BFC5DBF5,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,35.929804737312296,6.671840864270406,35.50125263469551,yes,,yes
MEA_F0375BF8E145,REC_00793330F35E,SRC016,SFC_A7196B14253F,LIQ_0F4168490E,64.0,train,no,,,PA_MEA_F0375BF8E145,probe_assisted,MEA_3F677E6F5C49;MEA_4B5671326217,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,34.27413935785307,3.831461933951272,82.24258313616491,yes,,yes
MEA_3F677E6F5C49,REC_C67EE9DC6D41,SRC016,SFC_A7196B14253F,LIQ_6656B41AB7,50.0,train,no,,,PA_MEA_3F677E6F5C49,probe_assisted,MEA_4B5671326217;MEA_F0375BF8E145,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,10.21282427190071,27.47890223497937,95.92638853139738,yes,,yes
MEA_4B5671326217,REC_646A21F1638A,SRC016,SFC_A7196B14253F,LIQ_53310FAFB3,48.0,train,no,,,PA_MEA_4B5671326217,probe_assisted,MEA_3F677E6F5C49;MEA_F0375BF8E145,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,34.27413935785311,12.276661699769608,18.19706839398438,yes,,yes
MEA_E188024EA8D5,REC_60C38E126879,SRC016,SFC_5B987F983A60,LIQ_0F4168490E,92.0,train,no,,,PA_MEA_E188024EA8D5,probe_assisted,MEA_02B2DC4A397C;MEA_6229321E2950,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,33.15159743621381,3.1770988019616024,84.93698133310328,yes,,yes
MEA_02B2DC4A397C,REC_4C32E4E75DC5,SRC016,SFC_5B987F983A60,LIQ_6656B41AB7,52.0,train,no,,,PA_MEA_02B2DC4A397C,probe_assisted,MEA_6229321E2950;MEA_E188024EA8D5,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,46.74359455458795,0.2017538426573311,23.29390309146964,yes,,yes
MEA_6229321E2950,REC_AFA410415495,SRC016,SFC_5B987F983A60,LIQ_53310FAFB3,52.0,train,no,,,PA_MEA_6229321E2950,probe_assisted,MEA_02B2DC4A397C;MEA_E188024EA8D5,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,33.151597436213834,1.3334229644884543,59.890269421465135,yes,,yes
MEA_56FB2B3C33B5,REC_E058E319F526,SRC018,SFC_21E5A9897F5F,LIQ_0F4168490E,123.4,internal_test,no,,,PA_MEA_56FB2B3C33B5,probe_assisted,MEA_1D10DBDAD14D;MEA_F634BFCBB04B;MEA_F6B64AB682C0,LIQ_53310FAFB3;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,8.07665818180137,3.0,4.450945109666224,0.9516467131752052,122.54713650353584,yes,,yes
MEA_F6B64AB682C0,REC_8A955C0EF2FE,SRC018,SFC_21E5A9897F5F,LIQ_5C0DC0DCD1,105.8,internal_test,no,,,PA_MEA_F6B64AB682C0,probe_assisted,MEA_1D10DBDAD14D;MEA_56FB2B3C33B5;MEA_F634BFCBB04B,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,4.858671681624287,3.0,3.759447635250793,0.468370687564251,121.13263381088257,yes,,yes
MEA_F634BFCBB04B,REC_E4BDA13F9788,SRC018,SFC_21E5A9897F5F,LIQ_53310FAFB3,127.3,internal_test,no,,,PA_MEA_F634BFCBB04B,probe_assisted,MEA_1D10DBDAD14D;MEA_56FB2B3C33B5;MEA_F6B64AB682C0,LIQ_0F4168490E;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,4.2457016765281566,3.0,5.352065851542309,1.232777746778953,106.21535970967818,yes,,yes
MEA_1D10DBDAD14D,REC_48B421E8D24C,SRC018,SFC_21E5A9897F5F,LIQ_6656B41AB7,113.6,internal_test,no,,,PA_MEA_1D10DBDAD14D,probe_assisted,MEA_56FB2B3C33B5;MEA_F634BFCBB04B;MEA_F6B64AB682C0,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_5C0DC0DCD1,3,yes,yes,,interior_fit,no,8.077875802141428,3.0,4.145248785964061,1.018519905901147,115.3843182880777,yes,,yes
MEA_E341DEF08371,REC_37319B88C1DB,SRC018,SFC_750CEF900F32,LIQ_0F4168490E,135.3,internal_test,no,,,PA_MEA_E341DEF08371,probe_assisted,MEA_40978EEFA8B2;MEA_609296D47DF1;MEA_6D62F4715B9F,LIQ_53310FAFB3;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,6.792991722446534,3.0,3.386816561432874,0.9708833718686892,124.7937568780736,yes,,yes
MEA_6D62F4715B9F,REC_6BD940406B2D,SRC018,SFC_750CEF900F32,LIQ_5C0DC0DCD1,110.4,internal_test,no,,,PA_MEA_6D62F4715B9F,probe_assisted,MEA_40978EEFA8B2;MEA_609296D47DF1;MEA_E341DEF08371,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,1.7334206428071814,3.0,3.2133945759415963,0.032784095332557,128.80559116515784,yes,,yes
MEA_609296D47DF1,REC_73115DF43270,SRC018,SFC_750CEF900F32,LIQ_53310FAFB3,128.6,internal_test,no,,,PA_MEA_609296D47DF1,probe_assisted,MEA_40978EEFA8B2;MEA_6D62F4715B9F;MEA_E341DEF08371,LIQ_0F4168490E;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,6.203809774493343,3.0,4.499129435315751,0.3270158886149917,114.8472039902538,yes,,yes
MEA_40978EEFA8B2,REC_EDD3C9494299,SRC018,SFC_750CEF900F32,LIQ_6656B41AB7,118.5,internal_test,no,,,PA_MEA_40978EEFA8B2,probe_assisted,MEA_609296D47DF1;MEA_6D62F4715B9F;MEA_E341DEF08371,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_5C0DC0DCD1,3,yes,yes,,boundary_fit,yes,7.102839338346245,3.0,6.472477293194163,0.0,106.62500276904024,yes,,yes
MEA_E25E179C33CC,REC_11EE1691E57B,SRC018,SFC_7F45928FEC29,LIQ_0F4168490E,158.6,internal_test,no,,,PA_MEA_E25E179C33CC,probe_assisted,MEA_2982E142A921;MEA_34F596C94FC4;MEA_435D8FA18713,LIQ_53310FAFB3;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,2.6192042436138947,3.0,0.1356928362911669,0.3963289608809101,146.02043085322416,yes,,yes
MEA_2982E142A921,REC_E2A79D16652C,SRC018,SFC_7F45928FEC29,LIQ_5C0DC0DCD1,140.7,internal_test,no,,,PA_MEA_2982E142A921,probe_assisted,MEA_34F596C94FC4;MEA_435D8FA18713;MEA_E25E179C33CC,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,0.1984859061510854,3.0,0.1484513886634511,0.0128507759507779,155.18854870162184,yes,,yes
MEA_435D8FA18713,REC_4B3DE70C985D,SRC018,SFC_7F45928FEC29,LIQ_53310FAFB3,152.4,internal_test,no,,,PA_MEA_435D8FA18713,probe_assisted,MEA_2982E142A921;MEA_34F596C94FC4;MEA_E25E179C33CC,LIQ_0F4168490E;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,3.361980025273067,3.0,0.2672317291664659,0.0761941410406185,146.49874134688608,yes,,yes
MEA_34F596C94FC4,REC_43B022298DD4,SRC018,SFC_7F45928FEC29,LIQ_6656B41AB7,153.4,internal_test,no,,,PA_MEA_34F596C94FC4,probe_assisted,MEA_2982E142A921;MEA_435D8FA18713;MEA_E25E179C33CC,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_5C0DC0DCD1,3,yes,yes,,boundary_fit,yes,3.048414255892948,3.0,0.6362466229078889,0.0,140.91157659099156,yes,,yes
MEA_0887FC3FD803,REC_D07C4BB81E74,SRC018,SFC_989A2292E56A,LIQ_0F4168490E,125.2,internal_test,no,,,PA_MEA_0887FC3FD803,probe_assisted,MEA_05A05C3E4596;MEA_B35409464A78;MEA_DD1C3EF3C513,LIQ_53310FAFB3;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,4.505773621906982,3.0,2.971251047138004,0.1853325303252913,133.98216232458535,yes,,yes
MEA_DD1C3EF3C513,REC_F728FF018F7A,SRC018,SFC_989A2292E56A,LIQ_5C0DC0DCD1,120.5,internal_test,no,,,PA_MEA_DD1C3EF3C513,probe_assisted,MEA_05A05C3E4596;MEA_0887FC3FD803;MEA_B35409464A78,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,4.978212322552745,3.0,2.359335301343487,0.6515422105247038,125.0597102526966,yes,,yes
MEA_B35409464A78,REC_8E3DB6D53856,SRC018,SFC_989A2292E56A,LIQ_53310FAFB3,132.7,internal_test,no,,,PA_MEA_B35409464A78,probe_assisted,MEA_05A05C3E4596;MEA_0887FC3FD803;MEA_DD1C3EF3C513,LIQ_0F4168490E;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,0.1688123491578705,3.0,2.999543481054288,1.027026086565964,115.298240552956,yes,,yes
MEA_05A05C3E4596,REC_3FFBC36EAC91,SRC018,SFC_989A2292E56A,LIQ_6656B41AB7,120.8,internal_test,no,,,PA_MEA_05A05C3E4596,probe_assisted,MEA_0887FC3FD803;MEA_B35409464A78;MEA_DD1C3EF3C513,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_5C0DC0DCD1,3,yes,yes,,interior_fit,no,4.308864214890695,3.0,0.2836175401269706,3.374408322314012,148.27271199305216,yes,,yes
MEA_D084E7BE258F,REC_908F2BDD1D1B,SRC018,SFC_3480038F8EFE,LIQ_0F4168490E,120.7,internal_test,no,,,PA_MEA_D084E7BE258F,probe_assisted,MEA_43D9A88DC413;MEA_8A1B3BE7D5E5;MEA_F99225720EDB,LIQ_53310FAFB3;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,2.8832160323071583,3.0,5.871881247796451,0.1515450698957564,127.79221774199628,yes,,yes
MEA_F99225720EDB,REC_166554F9D700,SRC018,SFC_3480038F8EFE,LIQ_5C0DC0DCD1,114.4,internal_test,no,,,PA_MEA_F99225720EDB,probe_assisted,MEA_43D9A88DC413;MEA_8A1B3BE7D5E5;MEA_D084E7BE258F,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,3.67089566887344,3.0,5.213420628241019,0.5560849841641455,116.16779609551782,yes,,yes
MEA_8A1B3BE7D5E5,REC_21908B8DD026,SRC018,SFC_3480038F8EFE,LIQ_53310FAFB3,118.5,internal_test,no,,,PA_MEA_8A1B3BE7D5E5,probe_assisted,MEA_43D9A88DC413;MEA_D084E7BE258F;MEA_F99225720EDB,LIQ_0F4168490E;LIQ_5C0DC0DCD1;LIQ_6656B41AB7,3,yes,yes,,interior_fit,no,0.6511195440342643,3.0,5.788169664927996,0.758585724825994,107.5767069681915,yes,,yes
MEA_43D9A88DC413,REC_C3D75AAACE0D,SRC018,SFC_3480038F8EFE,LIQ_6656B41AB7,108.5,internal_test,no,,,PA_MEA_43D9A88DC413,probe_assisted,MEA_8A1B3BE7D5E5;MEA_D084E7BE258F;MEA_F99225720EDB,LIQ_0F4168490E;LIQ_53310FAFB3;LIQ_5C0DC0DCD1,3,yes,yes,,interior_fit,no,2.714923439386085,3.0,2.0017150925506426,2.51628454281959,127.08448488213158,yes,,yes
MEA_6E656DBCF040,REC_3270E5A7395A,SRC019,SFC_33502EC79F24,LIQ_0F4168490E,87.6,train,no,,,PA_MEA_6E656DBCF040,probe_assisted,MEA_4DA1BDFD4B0C;MEA_5F09B2CFC105,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,27.65382844120729,2.1996241030217107,91.97643597755167,yes,,yes
MEA_935E36E504F1,REC_65153F8A6596,SRC019,SFC_21ED5CFE6366,LIQ_0F4168490E,90.6,train,no,,,PA_MEA_935E36E504F1,probe_assisted,MEA_1A3C94173AB6;MEA_B0C1018D15F3,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,28.63258807132524,1.409523222863954,94.62907807802638,yes,,yes
MEA_9D5BC323263F,REC_4BC5D63C6B07,SRC019,SFC_2CBEAAA7843B,LIQ_0F4168490E,98.2,train,no,,,PA_MEA_9D5BC323263F,probe_assisted,MEA_3B5A81D4DA3D;MEA_98A7519E8D69,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,31.218301913057104,0.0014051274208394,106.01896011266604,yes,,yes
MEA_1AC5A36A0CEE,REC_283E6A0CFA0B,SRC019,SFC_D900D5201DB3,LIQ_0F4168490E,97.8,train,no,,,PA_MEA_1AC5A36A0CEE,probe_assisted,MEA_0FB8EB7E67B8;MEA_7B1490122020,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,27.13620440534071,0.2453372286743704,103.56983393263133,yes,,yes
MEA_188F249305A6,REC_BDDA1E451473,SRC019,SFC_C44A751DCE9E,LIQ_0F4168490E,97.6,train,no,,,PA_MEA_188F249305A6,probe_assisted,MEA_024BF46B1B05;MEA_933BAAC2B3E6,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,32.13133515128077,0.1859092724458411,100.85428415692064,yes,,yes
MEA_5F09B2CFC105,REC_6E7E31F1CD96,SRC019,SFC_33502EC79F24,LIQ_6656B41AB7,61.6,train,no,,,PA_MEA_5F09B2CFC105,probe_assisted,MEA_4DA1BDFD4B0C;MEA_6E656DBCF040,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,21.063533246447008,5.335434438346011,73.2709893550621,yes,,yes
MEA_B0C1018D15F3,REC_28C2E07BF455,SRC019,SFC_21ED5CFE6366,LIQ_6656B41AB7,59.9,train,no,,,PA_MEA_B0C1018D15F3,probe_assisted,MEA_1A3C94173AB6;MEA_935E36E504F1,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,22.4247924337795,3.793141209056991,70.8035355601557,yes,,yes
MEA_3B5A81D4DA3D,REC_228C9B144575,SRC019,SFC_2CBEAAA7843B,LIQ_6656B41AB7,55.4,train,no,,,PA_MEA_3B5A81D4DA3D,probe_assisted,MEA_98A7519E8D69;MEA_9D5BC323263F,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,19.52736219918704,2.1931277392589834,76.11375534288884,yes,,yes
MEA_7B1490122020,REC_56B0D8F3A55A,SRC019,SFC_D900D5201DB3,LIQ_6656B41AB7,62.5,train,no,,,PA_MEA_7B1490122020,probe_assisted,MEA_0FB8EB7E67B8;MEA_1AC5A36A0CEE,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,18.85678415832336,2.452978925313265,77.37799617772619,yes,,yes
MEA_024BF46B1B05,REC_244A912CB4FA,SRC019,SFC_C44A751DCE9E,LIQ_6656B41AB7,53.8,train,no,,,PA_MEA_024BF46B1B05,probe_assisted,MEA_188F249305A6;MEA_933BAAC2B3E6,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,26.803706922572747,1.077541684041567,63.0787343240033,yes,,yes
MEA_4DA1BDFD4B0C,REC_9B27C1FBEDAB,SRC019,SFC_33502EC79F24,LIQ_53310FAFB3,63.3,train,no,,,PA_MEA_4DA1BDFD4B0C,probe_assisted,MEA_5F09B2CFC105;MEA_6E656DBCF040,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,27.65382844120731,3.50566616917264,58.66699999101159,yes,,yes
MEA_1A3C94173AB6,REC_FF1F46505FC5,SRC019,SFC_21ED5CFE6366,LIQ_53310FAFB3,65.4,train,no,,,PA_MEA_1A3C94173AB6,probe_assisted,MEA_935E36E504F1;MEA_B0C1018D15F3,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,28.632588071325262,2.3876814235725936,61.22984027432342,yes,,yes
MEA_98A7519E8D69,REC_208F4C366795,SRC019,SFC_2CBEAAA7843B,LIQ_53310FAFB3,74.9,train,no,,,PA_MEA_98A7519E8D69,probe_assisted,MEA_3B5A81D4DA3D;MEA_9D5BC323263F,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,31.218301913057125,0.5141647498024232,67.42278553834295,yes,,yes
MEA_0FB8EB7E67B8,REC_51A12CE5D05C,SRC019,SFC_D900D5201DB3,LIQ_53310FAFB3,75.0,train,no,,,PA_MEA_0FB8EB7E67B8,probe_assisted,MEA_1AC5A36A0CEE;MEA_7B1490122020,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,27.13620440534076,0.9989718870220792,69.48901886517818,yes,,yes
MEA_933BAAC2B3E6,REC_5E74FDF581E2,SRC019,SFC_C44A751DCE9E,LIQ_53310FAFB3,69.5,train,no,,,PA_MEA_933BAAC2B3E6,probe_assisted,MEA_024BF46B1B05;MEA_188F249305A6,LIQ_0F4168490E;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,32.13133515128079,0.513928304433074,66.29051597403677,yes,,yes
MEA_5CF84809D015,REC_AE4B20139659,SRC019,SFC_0885B1C8D502,LIQ_0F4168490E,71.2,train,no,,,PA_MEA_5CF84809D015,probe_assisted,MEA_17635DD775C6;MEA_B4B2DC18E898,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,31.218301913057104,5.199422111447452,80.55768861303055,yes,,yes
MEA_CA61A79AD8C3,REC_C59AA9631360,SRC019,SFC_F5DABBA4867E,LIQ_0F4168490E,97.3,train,no,,,PA_MEA_CA61A79AD8C3,probe_assisted,MEA_1C51B980E400;MEA_8F34D599491B,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,33.65834920680147,0.0024049391835553,104.25316023899347,yes,,yes
MEA_4D3395E9F38C,REC_53EC5CD270FD,SRC019,SFC_56FA8A79F2C6,LIQ_0F4168490E,85.9,train,no,,,PA_MEA_4D3395E9F38C,probe_assisted,MEA_57FDF92C67C2;MEA_E43A1EDBE9B6,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,35.92980473731228,1.0368989901417185,91.79637948964957,yes,,yes
MEA_363583AEB442,REC_7F8F719DDBBA,SRC019,SFC_7354A757EA1D,LIQ_0F4168490E,92.9,train,no,,,PA_MEA_363583AEB442,probe_assisted,MEA_1B8BD6E91A2E;MEA_5DF09EEED9C3,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,35.051455346087415,0.1935072698306335,98.87500966023916,yes,,yes
MEA_C44546AD5C4D,REC_9DD7A9299F87,SRC019,SFC_C688F68936EE,LIQ_0F4168490E,97.1,train,no,,,PA_MEA_C44546AD5C4D,probe_assisted,MEA_6C1120612ADF;MEA_E0657E5D67C3,LIQ_53310FAFB3;LIQ_6656B41AB7,2,yes,yes,,interior_fit,no,0.0,2.0,34.552621574581195,0.0327978990257487,102.15024673744728,yes,,yes
MEA_B4B2DC18E898,REC_17014257086B,SRC019,SFC_0885B1C8D502,LIQ_6656B41AB7,55.4,train,no,,,PA_MEA_B4B2DC18E898,probe_assisted,MEA_17635DD775C6;MEA_5CF84809D015,LIQ_0F4168490E;LIQ_53310FAFB3,2,yes,yes,,interior_fit,no,0.0,2.0,17.647642102025248,15.944611293751896,79.69991463711017,yes,,yes
