outer_fold,config_key,max_delta_cos,source_balance,residual_penalty,expert_set,n_experts,inner_oof_mae_deg,inner_oof_source_median_mae_deg,weights_json,median_best_epoch
2,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural+random_forest,3,10.544454305387848,17.333895598464963,"{""neural"": 0.320273430747943, ""physics"": 9.472308462772638e-15, ""random_forest"": 0.6797265692520474}",43
2,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural+xgboost+random_forest,4,10.296047099349911,15.945683031533157,"{""neural"": 0.4073936947736588, ""physics"": 0.0, ""random_forest"": 0.2761252515193257, ""xgboost"": 0.3164810537070155}",43
2,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural,2,11.27362943902075,18.488630517323983,"{""neural"": 0.9999999999999614, ""physics"": 3.8635761256955454e-14}",43
2,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+xgboost,3,10.331318769652073,15.66890149428756,"{""neural"": 0.5773431987666472, ""physics"": 7.962109704190423e-19, ""xgboost"": 0.42265680123335286}",43
2,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+random_forest,3,10.54444517047877,17.333903484724452,"{""neural"": 0.3202782584792627, ""physics"": 0.0, ""random_forest"": 0.6797217415207372}",43
2,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+xgboost+random_forest,4,10.29603637104099,15.945678660278638,"{""neural"": 0.40739847284238745, ""physics"": 2.3258309239323777e-15, ""random_forest"": 0.2761189811013705, ""xgboost"": 0.3164825460562398}",43
2,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural,2,12.756439371415997,19.287459702180758,"{""neural"": 0.8114234663041949, ""physics"": 0.18857653369580513}",57
2,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+xgboost,3,10.341532916691992,14.724613677215075,"{""neural"": 0.33033515635881755, ""physics"": 0.10769997514105681, ""xgboost"": 0.5619648685001256}",57
2,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+random_forest,3,10.420270903716204,16.68276315250907,"{""neural"": 0.24188322504117774, ""physics"": 3.031638491407442e-13, ""random_forest"": 0.758116774958519}",57
2,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+xgboost+random_forest,4,10.175104837315587,15.014741943875237,"{""neural"": 0.2710270315032941, ""physics"": 0.0, ""random_forest"": 0.3915718815957805, ""xgboost"": 0.3374010869009255}",57
2,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural,2,12.671465068021204,19.026536395603685,"{""neural"": 0.8056360040917929, ""physics"": 0.19436399590820716}",57
2,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+xgboost,3,10.3119868815462,14.675683323125202,"{""neural"": 0.331400639486613, ""physics"": 0.11260553304690146, ""xgboost"": 0.5559938274664855}",57
2,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+random_forest,3,10.403713779854636,16.598588857232702,"{""neural"": 0.24857544055776123, ""physics"": 1.4567269916374026e-13, ""random_forest"": 0.7514245594420931}",57
2,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+xgboost+random_forest,4,10.148435446269836,14.955605364904262,"{""neural"": 0.273775270290397, ""physics"": 9.185669972322939e-17, ""random_forest"": 0.3959061077501075, ""xgboost"": 0.33031862195949535}",57
2,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural,2,11.092248852281687,17.337010860443115,"{""neural"": 1.0, ""physics"": 0.0}",36
2,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+xgboost,3,10.337812175649535,15.385566699049921,"{""neural"": 0.5321090204311005, ""physics"": 0.05121117812346325, ""xgboost"": 0.41667980144543615}",36
2,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+random_forest,3,10.368395060329197,16.897150127340534,"{""neural"": 0.39450683660546126, ""physics"": 2.6580051484516673e-15, ""random_forest"": 0.6054931633945361}",36
2,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+xgboost+random_forest,4,10.207487648300168,15.692905315355171,"{""neural"": 0.3980755411276212, ""physics"": 0.0, ""random_forest"": 0.3375475357853732, ""xgboost"": 0.26437692308700567}",36
2,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural,2,11.092060656719898,17.337268829345703,"{""neural"": 1.0, ""physics"": 0.0}",36
2,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+xgboost,3,10.337672470592674,15.385558778708461,"{""neural"": 0.5321580786344247, ""physics"": 0.051189120348970656, ""xgboost"": 0.4166528010166048}",36
2,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+random_forest,3,10.368328369520452,16.89720032778302,"{""neural"": 0.3945522002397543, ""physics"": 7.647623311533847e-16, ""random_forest"": 0.605447799760245}",36
2,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+xgboost+random_forest,4,10.207405666183256,15.692903713342371,"{""neural"": 0.39812992550908094, ""physics"": 2.282619326369963e-16, ""random_forest"": 0.3374872692139689, ""xgboost"": 0.26438280527695}",36
3,delta0.15_balanced_rp0.02,0.15,True,0.02,physics+neural,2,12.965447699886733,19.846270186813605,"{""neural"": 0.9999999999998319, ""physics"": 1.680877659282487e-13}",65
3,delta0.15_balanced_rp0.02,0.15,True,0.02,physics+neural+xgboost,3,11.248594228937105,12.379419223334068,"{""neural"": 0.26799846998654925, ""physics"": 0.0, ""xgboost"": 0.7320015300134508}",65
3,delta0.15_balanced_rp0.02,0.15,True,0.02,physics+neural+random_forest,3,11.684643661481939,15.74838324510996,"{""neural"": 0.27324048777736937, ""physics"": 0.0, ""random_forest"": 0.7267595122226307}",65
3,delta0.15_balanced_rp0.02,0.15,True,0.02,physics+neural+xgboost+random_forest,4,11.137861583126183,13.041236221887177,"{""neural"": 0.14620653130057698, ""physics"": 0.0, ""random_forest"": 0.317621872211913, ""xgboost"": 0.53617159648751}",65
3,delta0.15_balanced_rp0.05,0.15,True,0.05,physics+neural,2,12.965440750122093,19.846327972412315,"{""neural"": 0.9999999999999576, ""physics"": 4.246603069191224e-14}",65
3,delta0.15_balanced_rp0.05,0.15,True,0.05,physics+neural+xgboost,3,11.24860110296932,12.379397751566565,"{""neural"": 0.26799627752233157, ""physics"": 0.0, ""xgboost"": 0.7320037224776685}",65
3,delta0.15_balanced_rp0.05,0.15,True,0.05,physics+neural+random_forest,3,11.684657256779431,15.74837740354279,"{""neural"": 0.2732366639247161, ""physics"": 0.0, ""random_forest"": 0.7267633360752839}",65
3,delta0.15_balanced_rp0.05,0.15,True,0.05,physics+neural+xgboost+random_forest,4,11.137868821469334,13.041209267676116,"{""neural"": 0.14620176889820996, ""physics"": 0.0, ""random_forest"": 0.31762430568101646, ""xgboost"": 0.5361739254207736}",65
3,delta0.15_unbalanced_rp0.02,0.15,False,0.02,physics+neural,2,13.049443663673838,21.119312286376953,"{""neural"": 1.0, ""physics"": 0.0}",48
3,delta0.15_unbalanced_rp0.02,0.15,False,0.02,physics+neural+xgboost,3,11.25904469993601,12.273919744018514,"{""neural"": 0.25445811206742375, ""physics"": 0.0, ""xgboost"": 0.7455418879325763}",48
3,delta0.15_unbalanced_rp0.02,0.15,False,0.02,physics+neural+random_forest,3,11.803046617541616,15.733171558408333,"{""neural"": 0.21527520515654022, ""physics"": 0.0, ""random_forest"": 0.7847247948434597}",48
3,delta0.15_unbalanced_rp0.02,0.15,False,0.02,physics+neural+xgboost+random_forest,4,11.176470019047466,12.949110547849386,"{""neural"": 0.1152464383158244, ""physics"": 4.1174705670417007e-16, ""random_forest"": 0.3259473883308283, ""xgboost"": 0.5588061733533468}",48
3,delta0.15_unbalanced_rp0.05,0.15,False,0.05,physics+neural,2,13.049448771860542,21.119327545166588,"{""neural"": 0.9999999999999073, ""physics"": 9.270362255620058e-14}",48
3,delta0.15_unbalanced_rp0.05,0.15,False,0.05,physics+neural+xgboost,3,11.259047012322506,12.273907240185693,"{""neural"": 0.25445673091359294, ""physics"": 0.0, ""xgboost"": 0.7455432690864071}",48
3,delta0.15_unbalanced_rp0.05,0.15,False,0.05,physics+neural+random_forest,3,11.803054338519757,15.733136604606207,"{""neural"": 0.2152701992139674, ""physics"": 0.0, ""random_forest"": 0.7847298007860326}",48
3,delta0.15_unbalanced_rp0.05,0.15,False,0.05,physics+neural+xgboost+random_forest,4,11.176472054275276,12.94908709374166,"{""neural"": 0.11524383490202714, ""physics"": 5.363804374752335e-17, ""random_forest"": 0.32594857601307625, ""xgboost"": 0.5588075890848966}",48
3,delta0.25_balanced_rp0.02,0.25,True,0.02,physics+neural,2,12.377241367778563,17.90402504111954,"{""neural"": 0.9437925727306055, ""physics"": 0.0562074272693945}",47
3,delta0.25_balanced_rp0.02,0.25,True,0.02,physics+neural+xgboost,3,11.10083933638072,12.966281389483754,"{""neural"": 0.37595405539430354, ""physics"": 0.015232881012003497, ""xgboost"": 0.608813063593693}",47
3,delta0.25_balanced_rp0.02,0.25,True,0.02,physics+neural+random_forest,3,11.294759820497609,15.394811376292232,"{""neural"": 0.4212040258963241, ""physics"": 0.0, ""random_forest"": 0.5787959741036759}",47
3,delta0.25_balanced_rp0.02,0.25,True,0.02,physics+neural+xgboost+random_forest,4,10.970697626702766,13.404330626541551,"{""neural"": 0.29727842485444034, ""physics"": 2.876333306462472e-16, ""random_forest"": 0.2611238491072897, ""xgboost"": 0.44159772603826974}",47
3,delta0.25_balanced_rp0.05,0.25,True,0.05,physics+neural,2,12.37717373844705,17.903991915358468,"{""neural"": 0.9438075107170322, ""physics"": 0.05619248928296792}",47
3,delta0.25_balanced_rp0.05,0.25,True,0.05,physics+neural+xgboost,3,11.100825398918253,12.966205383223112,"{""neural"": 0.3759677397463648, ""physics"": 0.015226227027469619, ""xgboost"": 0.6088060332261657}",47
3,delta0.25_balanced_rp0.05,0.25,True,0.05,physics+neural+random_forest,3,11.294774133382457,15.394863775668925,"{""neural"": 0.42121110645612114, ""physics"": 0.0, ""random_forest"": 0.578788893543879}",47
3,delta0.25_balanced_rp0.05,0.25,True,0.05,physics+neural+xgboost+random_forest,4,10.97070123354447,13.404339571453566,"{""neural"": 0.29728415799421304, ""physics"": 1.3935052489752686e-17, ""random_forest"": 0.26111004668126275, ""xgboost"": 0.44160579532452426}",47
3,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural,2,12.596809488055474,18.793376286826817,"{""neural"": 0.9999999999997314, ""physics"": 2.6856294965682537e-13}",40
3,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural+xgboost,3,11.15991923256715,12.442165688204897,"{""neural"": 0.3064414498645666, ""physics"": 0.009018827363285244, ""xgboost"": 0.6845397227721481}",40
3,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural+random_forest,3,11.638850577345936,16.52197307120789,"{""neural"": 0.3369866163410962, ""physics"": 0.0, ""random_forest"": 0.6630133836589037}",40
3,delta0.25_unbalanced_rp0.02,0.25,False,0.02,physics+neural+xgboost+random_forest,4,11.127470930302271,13.26326499602429,"{""neural"": 0.20195069896513013, ""physics"": 2.0301939789675247e-16, ""random_forest"": 0.26605105915639254, ""xgboost"": 0.5319982418784772}",40
3,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural,2,12.596791225740283,18.79343382517497,"{""neural"": 1.0, ""physics"": 0.0}",40
3,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+xgboost,3,11.159913934548698,12.442199472454837,"{""neural"": 0.30645121507910306, ""physics"": 0.009013564659148498, ""xgboost"": 0.6845352202617484}",40
3,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+random_forest,3,11.638847448530882,16.5219996328808,"{""neural"": 0.33699001692579295, ""physics"": 1.1652462848787959e-15, ""random_forest"": 0.663009983074206}",40
3,delta0.25_unbalanced_rp0.05,0.25,False,0.05,physics+neural+xgboost+random_forest,4,11.12746637502793,13.263296302431641,"{""neural"": 0.20195574883384218, ""physics"": 1.1567412270554155e-15, ""random_forest"": 0.26604741965315554, ""xgboost"": 0.5319968315130011}",40
3,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural,2,12.736907079995783,17.16068652079364,"{""neural"": 0.9964440305167732, ""physics"": 0.0035559694832267667}",32
3,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+xgboost,3,11.293345055640847,11.76178905464606,"{""neural"": 0.10055290387529583, ""physics"": 0.09598671856245439, ""xgboost"": 0.8034603775622496}",32
3,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+random_forest,3,11.861659547683951,15.926918444832246,"{""neural"": 0.1653462230674433, ""physics"": 9.12572968581049e-16, ""random_forest"": 0.8346537769325558}",32
3,delta0.35_balanced_rp0.02,0.35,True,0.02,physics+neural+xgboost+random_forest,4,11.205528664800116,12.255169117834138,"{""neural"": 0.0, ""physics"": 0.02253514842097056, ""random_forest"": 0.3816987975668946, ""xgboost"": 0.5957660540121349}",32
3,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural,2,12.736837938470575,17.160664249527702,"{""neural"": 0.9964898508803979, ""physics"": 0.0035101491196022055}",32
3,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+xgboost,3,11.29333212943648,11.76186836756415,"{""neural"": 0.10059964287136586, ""physics"": 0.09596929727702817, ""xgboost"": 0.803431059851606}",32
3,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+random_forest,3,11.861628870782058,15.927441436568435,"{""neural"": 0.1653969440480618, ""physics"": 0.0, ""random_forest"": 0.8346030559519383}",32
3,delta0.35_balanced_rp0.05,0.35,True,0.05,physics+neural+xgboost+random_forest,4,11.205528669859833,12.255169184518014,"{""neural"": 0.0, ""physics"": 0.02253514626728351, ""random_forest"": 0.3816988240518913, ""xgboost"": 0.5957660296808253}",32
3,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural,2,13.031170590545964,18.125757899519865,"{""neural"": 0.8912891743193097, ""physics"": 0.10871082568069043}",29
3,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+xgboost,3,11.28922446029229,11.767753874559142,"{""neural"": 0.08918465942014926, ""physics"": 0.10119889725293342, ""xgboost"": 0.8096164433269174}",29
3,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+random_forest,3,11.79506973003532,16.424589043430817,"{""neural"": 0.22034603447468742, ""physics"": 2.6333644466414174e-15, ""random_forest"": 0.77965396552531}",29
3,delta0.35_unbalanced_rp0.02,0.35,False,0.02,physics+neural+xgboost+random_forest,4,11.205528473230908,12.255157401945771,"{""neural"": 8.402566836762659e-19, ""physics"": 0.02253421719614786, ""random_forest"": 0.38169937217447547, ""xgboost"": 0.5957664106293766}",29
3,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural,2,13.031206848003576,18.125815631943095,"{""neural"": 0.8912928903456672, ""physics"": 0.10870710965433282}",29
3,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+xgboost,3,11.289237521555371,11.767691117752952,"{""neural"": 0.08915717791405124, ""physics"": 0.10120672615928428, ""xgboost"": 0.8096360959266645}",29
3,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+random_forest,3,11.7950896664545,16.4243829832671,"{""neural"": 0.2203288427879668, ""physics"": 0.0, ""random_forest"": 0.7796711572120332}",29
3,delta0.35_unbalanced_rp0.05,0.35,False,0.05,physics+neural+xgboost+random_forest,4,11.205528475712464,12.255157600942944,"{""neural"": 4.672802339556069e-18, ""physics"": 0.022534234463501196, ""random_forest"": 0.38169935662527515, ""xgboost"": 0.5957664089112237}",29
