measurement_id,surface_group_id,source_group_id,liquid_id,contact_angle_deg,contact_angle_type,measurement_method,temperature_K,humidity_percent,pressure_atm,droplet_volume_uL,replicates_n,contact_angle_std_deg,contact_angle_min_deg,contact_angle_max_deg,quality_grade,conflict_flag,solid_total_surface_energy_mJ_m2,solid_dispersion_mJ_m2,solid_polar_mJ_m2,solid_surface_energy_source,solid_surface_energy_source_type,data_extraction_note,record_id,sfe_source_type,new_external_source_flag,target_eligible
EXT_2EB8A593D55E,SFC_4640D599C795,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,24.0,static,sessile_drop,,,,,15.0,9.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_2EB8A593D55E,not_reported,yes,yes
EXT_A9A71A63993D,SFC_869B011AB104,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,62.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_A9A71A63993D,not_reported,yes,yes
EXT_B078FBEC9CEC,SFC_52F0F5BD3D6C,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,52.0,static,sessile_drop,,,,,15.0,4.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_B078FBEC9CEC,not_reported,yes,yes
EXT_57487A07628B,SFC_8864A171D8DB,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,56.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_57487A07628B,not_reported,yes,yes
EXT_45CE8585FF60,SFC_4640D599C795,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,48.0,static,sessile_drop,,,,,15.0,1.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_45CE8585FF60,not_reported,yes,yes
EXT_B488569FF3A6,SFC_869B011AB104,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,49.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_B488569FF3A6,not_reported,yes,yes
EXT_489544822E64,SFC_52F0F5BD3D6C,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,45.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_489544822E64,not_reported,yes,yes
EXT_5C43DD51F487,SFC_8864A171D8DB,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,46.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_5C43DD51F487,not_reported,yes,yes
EXT_0780FA855EA7,SFC_CA0DF2A414ED,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,74.0,static,sessile_drop,,,,,15.0,5.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_0780FA855EA7,not_reported,yes,yes
EXT_F2DE1724D72F,SFC_0FBA62725BE6,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,76.0,static,sessile_drop,,,,,15.0,4.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_F2DE1724D72F,not_reported,yes,yes
EXT_5763DE0B39DD,SFC_84FF6543987A,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,74.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_5763DE0B39DD,not_reported,yes,yes
EXT_62C7119859BF,SFC_91B74A694C1A,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,74.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_62C7119859BF,not_reported,yes,yes
EXT_874FDB205BEC,SFC_CA0DF2A414ED,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,43.0,static,sessile_drop,,,,,15.0,1.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_874FDB205BEC,not_reported,yes,yes
EXT_1974721ED722,SFC_0FBA62725BE6,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,66.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_1974721ED722,not_reported,yes,yes
EXT_28B169088998,SFC_84FF6543987A,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,61.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_28B169088998,not_reported,yes,yes
EXT_C0610F416EF7,SFC_91B74A694C1A,OPEN_PLA_FILMS_2021,LIQ_1BD1B94C09,59.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_C0610F416EF7,not_reported,yes,yes
EXT_A399484607B3,SFC_CA0DF2A414ED,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,54.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_A399484607B3,not_reported,yes,yes
EXT_0325D9C2E6F8,SFC_0FBA62725BE6,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,44.0,static,sessile_drop,,,,,15.0,1.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_0325D9C2E6F8,not_reported,yes,yes
EXT_2D1C9CE8FE08,SFC_84FF6543987A,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,47.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_2D1C9CE8FE08,not_reported,yes,yes
EXT_CFE40CFC3BA1,SFC_91B74A694C1A,OPEN_PLA_FILMS_2021,LIQ_6656B41AB7,47.0,static,sessile_drop,,,,,15.0,3.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_CFE40CFC3BA1,not_reported,yes,yes
EXT_20E924898243,SFC_46B777D53533,OPEN_PLA_FILMS_2021,LIQ_0F4168490E,113.0,static,sessile_drop,,,,,15.0,2.0,,,A_high,no,,,,,not_reported,"JATS table polymers-13-04289-t001; Contact angles of water (θW), formamide (θF), and diiodomethane (θD) of PLA films casted on PTFE, glass, Ti6Al4V, and silicone, according to the solvent.; Average +/- standard deviation extracted from Table 1. The article reports at least fifteen drops on three samples; replicates_n=15 is a conservative lower bound.",EXT_20E924898243,not_reported,yes,yes
